Longitude,Latitude,date,tmin,tmax,prec,rhmax,rhmin,wind,rad
12.44986,45.64986,3/15/2023,3.49,15.11,0,89,89,4.12037037,13.356
12.44986,45.64986,3/16/2023,-0.19,14.3,0,89,89,3.333333333,19.113
12.44986,45.64986,3/17/2023,0.31,15.52,0,89,89,3.321759259,18.624
12.44986,45.64986,3/18/2023,0.98,16.67,0,89,89,2.8125,18.24
12.44986,45.64986,3/19/2023,3.85,16.77,0,89,89,2.5,13.113
12.44986,45.64986,3/20/2023,6.3,15.66,0,89,89,2.048611111,7.357
12.44986,45.64986,3/21/2023,4.08,20.41,0,89,89,2.55787037,19.387
12.44986,45.64986,3/22/2023,7.43,20.93,0,89,89,2.627314815,17.163
12.44986,45.64986,3/23/2023,6.11,20.74,0,89,89,2.847222222,15.918
12.44986,45.64986,3/24/2023,6.98,20.49,0,89,89,2.87037037,12.992
12.44986,45.64986,3/25/2023,8.7,21.05,0,89,89,4.444444444,11.198
12.44986,45.64986,3/26/2023,4.52,19.18,0,89,89,4.039351852,10.947
12.44986,45.64986,3/27/2023,4.99,18.44,0,89,89,2.685185185,14.308
12.44986,45.64986,3/28/2023,1.67,16.47,0,89,89,3.75,22.589
12.44986,45.64986,3/29/2023,2.36,18.32,0,89,89,3.206018519,20.898
12.44986,45.64986,3/30/2023,8.14,17.17,0,89,89,2.638888889,3.203
12.44986,45.64986,3/31/2023,7.64,18.61,0,89,89,2.855555556,2.453
12.44986,45.64986,4/1/2023,7.17,20.78,0,89,89,3.020833333,21.576
12.44986,45.64986,4/2/2023,7.43,19.33,0,89,89,3.032407407,18.562
12.44986,45.64986,4/3/2023,5.58,17.38,0,89,89,4.409722222,23.78
12.44986,45.64986,4/4/2023,1.73,13.49,0,89,89,2.789351852,24.279
12.44986,45.64986,4/5/2023,0.19,13.43,0,89,89,2.696759259,21.399
12.44986,45.64986,4/6/2023,-0.28,15.96,0,89,89,3.194444444,23.748
12.44986,45.64986,4/7/2023,2.16,16.64,0,89,89,2.638888889,19.02
12.44986,45.64986,4/8/2023,5.34,16.33,0,89,89,3.252314815,12.977
12.44986,45.64986,4/9/2023,5.82,16.83,0,89,89,3.888888889,18.212
12.44986,45.64986,4/10/2023,3.93,17.92,0,89,89,2.743055556,24.9
12.44986,45.64986,4/11/2023,5.12,19.47,0,89,89,2.650462963,13.563
12.44986,45.64986,4/12/2023,7.53,16.47,2.3,89,89,2.789351852,11.789
12.44986,45.64986,4/13/2023,6.87,16.96,11.2,89,89,4.421296296,1.207
12.44986,45.64986,4/14/2023,6.13,16.19,6.2,89,89,1.875,10.825
12.44986,45.64986,4/15/2023,5.59,18.4,0,89,89,3.125,12.308
12.44986,45.64986,4/16/2023,5.32,18.91,0,89,89,3.136574074,18.352
12.44986,45.64986,4/17/2023,7.27,20.05,0,89,89,2.777777778,18.992
12.44986,45.64986,4/18/2023,8.39,22.22,0,89,89,2.534722222,19.075
12.44986,45.64986,4/19/2023,9.09,20.08,0,89,89,3.101851852,13.833
12.44986,45.64986,4/20/2023,9.4,17.15,6,89,89,5.532407407,4.495
12.44986,45.64986,4/21/2023,8.98,20.33,0,89,89,3.796296296,17.385
12.44986,45.64986,4/22/2023,7.36,21.14,0,89,89,3.275462963,25.94
12.44986,45.64986,4/23/2023,8.77,21.51,0,89,89,2.731481481,16.84
12.44986,45.64986,4/24/2023,10.18,19.49,6.9,89,89,2.569444444,3.912
12.44986,45.64986,4/25/2023,6.55,16.63,1.1,89,89,3.217592593,14.475
12.44986,45.64986,4/26/2023,5.01,20.18,0,89,89,3.275462963,25.422
12.44986,45.64986,4/27/2023,6.86,19.62,0,89,89,3.113425926,22.36
12.44986,45.64986,4/28/2023,8.08,21.41,0,89,89,2.546296296,12.229
12.44986,45.64986,4/29/2023,10.25,20.77,0,89,89,3.101851852,23.105
12.44986,45.64986,4/30/2023,11.03,22.33,0,89,89,2.744444444,16.767
12.44986,45.64986,5/1/2023,12.35,20.49,4.2,89,89,3.796296296,17.162
12.44986,45.64986,5/2/2023,12.97,17.22,10.3,89,89,1.712962963,5.963
12.44986,45.64986,5/3/2023,12.28,21.35,8.2,89,89,2.638888889,7.284
12.44986,45.64986,5/4/2023,9.72,23.77,0,89,89,3.055555556,28.793
12.44986,45.64986,5/5/2023,10.21,25.05,0,89,89,3.090277778,27.815
12.44986,45.64986,5/6/2023,12.47,25.86,0,89,89,2.8125,23.728
12.44986,45.64986,5/7/2023,13.74,25.79,0,89,89,3.06712963,22.83
12.44986,45.64986,5/8/2023,14.33,21.77,6.1,89,89,3.912037037,7.214
12.44986,45.64986,5/9/2023,13.9,21.21,0,89,89,4.722222222,25.472
12.44986,45.64986,5/10/2023,11.8,16.05,16.3,89,89,4.189814815,6.84
12.44986,45.64986,5/11/2023,11.98,15.38,32,89,89,3.657407407,5.805
12.44986,45.64986,5/12/2023,11.7,18.37,6.9,89,89,2.372685185,11.471
12.44986,45.64986,5/13/2023,11.49,19.06,3.6,89,89,3.414351852,15.355
12.44986,45.64986,5/14/2023,11.72,17.47,10,89,89,2.44212963,5.469
12.44986,45.64986,5/15/2023,11.33,22.44,2.7,89,89,2.523148148,27.605
12.44986,45.64986,5/16/2023,12.74,19.02,4.3,89,89,3.923611111,5.358
12.44986,45.64986,5/17/2023,12.75,21.1,9.2,89,89,1.678240741,10.699
12.44986,45.64986,5/18/2023,10.55,21.53,0,89,89,3.912037037,24.514
12.44986,45.64986,5/19/2023,13.28,19.01,0,89,89,5.856481481,24.923
12.44986,45.64986,5/20/2023,14.22,22.11,0.5,89,89,4.780092593,18.163
12.44986,45.64986,5/21/2023,14.12,27.94,0,89,89,3.148148148,27.326
12.44986,45.64986,5/22/2023,13.59,28.01,0,89,89,3.009259259,28.899
12.44986,45.64986,5/23/2023,14.2,29.02,0,89,89,4.282407407,25.654
12.44986,45.64986,5/24/2023,15.36,25.91,0,89,89,4.386574074,16.305
12.44986,45.64986,5/25/2023,16.01,27.35,9.5,89,89,3.993055556,30.952
12.44986,45.64986,5/26/2023,15.68,28.38,0,89,89,2.847222222,27.418
12.44986,45.64986,5/27/2023,16.48,26.59,0,89,89,2.75462963,30.716
12.44986,45.64986,5/28/2023,14.48,26.57,0,89,89,3.287037037,30.023
12.44986,45.64986,5/29/2023,14.71,27.17,0,89,89,2.8125,24.296
12.44986,45.64986,5/30/2023,14.62,26.47,0,89,89,3.506944444,25.717
12.44986,45.64986,5/31/2023,15.08,26.11,0,89,89,3.088888889,20.392
12.44986,45.64986,6/1/2023,14.65,27.97,0,89,89,2.662037037,22.666
12.44986,45.64986,6/2/2023,15.81,28.62,0,89,89,3.18287037,26.766
12.44986,45.64986,6/3/2023,16.07,26.07,0,89,89,4.606481481,26.46
12.44986,45.64986,6/4/2023,16.49,23.95,22.9,89,89,3.587962963,15.829
12.44986,45.64986,6/5/2023,16.33,21.56,16.3,89,89,2.152777778,5.599
12.44986,45.64986,6/6/2023,16.24,24.17,6,89,89,2.905092593,13.605
12.44986,45.64986,6/7/2023,14.72,25.43,0,89,89,3.796296296,28.926
12.44986,45.64986,6/8/2023,15.09,27.54,0,89,89,3.287037037,25.972
12.44986,45.64986,6/9/2023,15.89,28.01,0,89,89,3.06712963,23.209
12.44986,45.64986,6/10/2023,16.47,25.97,14.5,89,89,2.939814815,20.277
12.44986,45.64986,6/11/2023,16.42,27.82,4.1,89,89,2.511574074,19.713
12.44986,45.64986,6/12/2023,16.9,28.43,0,89,89,3.425925926,29.166
12.44986,45.64986,6/13/2023,16.75,25.87,0,89,89,3.37962963,25.153
12.44986,45.64986,6/14/2023,15.39,26.47,0,89,89,4.155092593,21.602
12.44986,45.64986,6/15/2023,15.94,28.24,0,89,89,3.101851852,27.066
12.44986,45.64986,6/16/2023,15.12,29.01,0,89,89,2.905092593,26.052
12.44986,45.64986,6/17/2023,14.49,29.4,0,89,89,2.222222222,30.137
12.44986,45.64986,6/18/2023,15.5,30.33,0,89,89,2.222222222,30.041
12.44986,45.64986,6/19/2023,17.37,32.08,0,89,89,2.222222222,29.922
12.44986,45.64986,6/20/2023,18.26,31.97,0,89,89,2.1875,27.675
12.44986,45.64986,6/21/2023,20.08,33.67,0,89,89,2.87037037,29.494
12.44986,45.64986,6/22/2023,21.27,33.47,0,89,89,3.136574074,28.125
12.44986,45.64986,6/23/2023,20.31,32.41,0,89,89,4.097222222,22.43
12.44986,45.64986,6/24/2023,19.08,30.43,0,89,89,2.546296296,26.626
12.44986,45.64986,6/25/2023,17.32,30.55,0,89,89,2.87037037,32.248
12.44986,45.64986,6/26/2023,17.4,33.45,0,89,89,2.696759259,31.135
12.44986,45.64986,6/27/2023,19.31,32.74,2.2,89,89,4.861111111,15.041
12.44986,45.64986,6/28/2023,19.87,27.01,6.6,89,89,4.699074074,25.899
12.44986,45.64986,6/29/2023,17.12,28.02,0,89,89,3.252314815,30.265
12.44986,45.64986,6/30/2023,16.74,27.89,5.8,89,89,2.911111111,18.163
12.44986,45.64986,7/1/2023,18.08,27.66,2.3,89,89,2.905092593,17.689
12.44986,45.64986,7/2/2023,17.87,29.83,0,89,89,2.777777778,28.806
12.44986,45.64986,7/3/2023,19.9,29.18,0,89,89,5.023148148,6.029
12.44986,45.64986,7/4/2023,17.27,29.02,10.6,89,89,3.761574074,28.777
12.44986,45.64986,7/5/2023,17.9,29.78,0,89,89,2.997685185,24.662
12.44986,45.64986,7/6/2023,18.48,26.75,0,89,89,2.939814815,18.101
12.44986,45.64986,7/7/2023,15.94,29.48,1.2,89,89,3.18287037,29.633
12.44986,45.64986,7/8/2023,16.08,30.26,0,89,89,3.483796296,29.955
12.44986,45.64986,7/9/2023,18.07,33.09,0,89,89,3.148148148,29.896
12.44986,45.64986,7/10/2023,20.15,34.61,0,89,89,2.835648148,28.853
12.44986,45.64986,7/11/2023,21.71,33.9,0,89,89,2.847222222,26.454
12.44986,45.64986,7/12/2023,21.69,32.32,0,89,89,3.078703704,19.058
12.44986,45.64986,7/13/2023,21.02,30.11,0,89,89,4.328703704,17.847
12.44986,45.64986,7/14/2023,20.21,30.44,0,89,89,4.328703704,30.77
12.44986,45.64986,7/15/2023,19.14,32.03,0,89,89,3.113425926,29.586
12.44986,45.64986,7/16/2023,21.91,34.44,0,89,89,2.662037037,29.451
12.44986,45.64986,7/17/2023,21.76,35.72,0,89,89,3.344907407,29.144
12.44986,45.64986,7/18/2023,21.93,34.6,0,89,89,4.664351852,25.728
12.44986,45.64986,7/19/2023,21.31,34.05,6.1,89,89,4.166666667,21.041
12.44986,45.64986,7/20/2023,21.03,32.31,0,89,89,4.259259259,27.976
12.44986,45.64986,7/21/2023,19.77,31.22,6.1,89,89,5.266203704,15.147
12.44986,45.64986,7/22/2023,18.36,29.48,3.5,89,89,4.837962963,19.643
12.44986,45.64986,7/23/2023,17.6,31.83,0,89,89,4.050925926,26.056
12.44986,45.64986,7/24/2023,19.53,30.25,0,89,89,4.12037037,16.80442857
12.44986,45.64986,7/25/2023,19.53,29.99,7,89,89,4.780092593,20.15357143
12.44986,45.64986,7/26/2023,17.27,29.24,4,89,89,3.935185185,24.339
12.44986,45.64986,7/27/2023,14.6,26.62,0,89,89,3.599537037,28.39
12.44986,45.64986,7/28/2023,15.95,29.38,0,89,89,2.210648148,19.922
12.44986,45.64986,7/29/2023,18.48,30.82,0,89,89,2.569444444,25.441
12.44986,45.64986,7/30/2023,20.36,30.11,0,89,89,2.905092593,24.329
12.44986,45.64986,7/31/2023,20.56,30.39,0,89,89,3.744444444,25.644
12.44986,45.64986,8/1/2023,20.04,30.86,11,89,89,5.069444444,11.548
12.44986,45.64986,8/2/2023,18.69,29.73,0,89,89,3.657407407,20.666
12.44986,45.64986,8/3/2023,21.15,32.92,0,89,89,4.00462963,14.373
12.44986,45.64986,8/4/2023,17.49,28.08,16.2,89,89,4.930555556,6.367
12.44986,45.64986,8/5/2023,16.84,23.07,6.4,89,89,2.1875,5.414
12.44986,45.64986,8/6/2023,16.02,28.42,3.8,89,89,3.69212963,17.733
12.44986,45.64986,8/7/2023,14.53,28.11,0,89,89,3.900462963,27.577
12.44986,45.64986,8/8/2023,13.44,28.04,0,89,89,3.460648148,24.95
12.44986,45.64986,8/9/2023,16.11,27.16,0,89,89,3.229166667,16.226
12.44986,45.64986,8/10/2023,17.01,28.52,0,89,89,4.097222222,24.182
12.44986,45.64986,8/11/2023,16.92,30.43,0,89,89,3.425925926,27.596
12.44986,45.64986,8/12/2023,17,31.22,0,89,89,2.893518519,26.972
12.44986,45.64986,8/13/2023,19.29,32.47,0,89,89,2.986111111,26.085
12.44986,45.64986,8/14/2023,18.85,32.47,0,89,89,3.356481481,26.563
12.44986,45.64986,8/15/2023,19.45,32.98,0,89,89,3.263888889,26.213
12.44986,45.64986,8/16/2023,19.64,33.61,0,89,89,3.935185185,22.567
12.44986,45.64986,8/17/2023,19.32,32.56,0,89,89,3.75,24.895
12.44986,45.64986,8/18/2023,19.24,32.31,0,89,89,3.935185185,21.4
12.44986,45.64986,8/19/2023,19.8,34.34,0,89,89,2.939814815,25.176
12.44986,45.64986,8/20/2023,21.3,33.81,0,89,89,3.518518519,25.005
12.44986,45.64986,8/21/2023,21.33,35.52,0,89,89,4.12037037,24.785
12.44986,45.64986,8/22/2023,21.09,35.8,0,89,89,3.80787037,25.136
12.44986,45.64986,8/23/2023,21.47,37.09,0,89,89,4.178240741,21.454
12.44986,45.64986,8/24/2023,21.72,35.98,0,89,89,4.12037037,22.006
12.44986,45.64986,8/25/2023,22.44,36.78,0,89,89,3.831018519,22.693
12.44986,45.64986,8/26/2023,22.06,35.32,0,89,89,4.270833333,23.193
12.44986,45.64986,8/27/2023,21.09,32.98,0,89,89,3.900462963,18.461
12.44986,45.64986,8/28/2023,18.5,28.78,42.7,89,89,4.247685185,2.57
12.44986,45.64986,8/29/2023,15.71,23.06,5.5,89,89,3.506944444,9.396
12.44986,45.64986,8/30/2023,15.89,23.07,7.6,89,89,3.217592593,6.641
12.44986,45.64986,8/31/2023,15.05,26.3,0,89,89,3.211111111,17.392
12.44986,45.64986,9/1/2023,15.98,28.31,0,89,89,2.800925926,16.734
12.44986,45.64986,9/2/2023,16.5,29.59,0,89,89,2.835648148,21.669
12.44986,45.64986,9/3/2023,17.07,30.11,0,89,89,2.55787037,17.214
12.44986,45.64986,9/4/2023,17.5,28.68,0,89,89,2.777777778,21.506
12.44986,45.64986,9/5/2023,15.69,26.67,0,89,89,3.321759259,23.114
12.44986,45.64986,9/6/2023,14.05,29.3,0,89,89,3.877314815,22.69
12.44986,45.64986,9/7/2023,14.44,29.62,0,89,89,3.900462963,22.389
12.44986,45.64986,9/8/2023,15.33,30.73,0,89,89,4.43287037,22.098
12.44986,45.64986,9/9/2023,15.06,30.57,0,89,89,3.888888889,21.68
12.44986,45.64986,9/10/2023,14.54,30.93,0,89,89,3.993055556,21.413
12.44986,45.64986,9/11/2023,14.9,30.84,0,89,89,3.055555556,21.481
12.44986,45.64986,9/12/2023,16.16,30.95,0,89,89,2.951388889,18.482
12.44986,45.64986,9/13/2023,18.01,28.04,0,89,89,2.1875,12.153
12.44986,45.64986,9/14/2023,17.92,29.13,0,89,89,2.75462963,9.311
12.44986,45.64986,9/15/2023,17.45,26.64,0,89,89,3.703703704,17.661
12.44986,45.64986,9/16/2023,15.46,26.79,0,89,89,3.043981481,18.488
12.44986,45.64986,9/17/2023,17.37,28.14,1.6,89,89,2.199074074,11.399
12.44986,45.64986,9/18/2023,18.65,27.29,0,89,89,1.81712963,7.027
12.44986,45.64986,9/19/2023,18.04,29.26,0,89,89,3.946759259,16.818
12.44986,45.64986,9/20/2023,16.15,26.95,0,89,89,3.657407407,14.127
12.44986,45.64986,9/21/2023,16.76,26.56,0,89,89,2.962962963,10.735
12.44986,45.64986,9/22/2023,18.01,25.3,9,89,89,3.043981481,5.456
12.44986,45.64986,9/23/2023,14.96,27.17,2.1,89,89,3.055555556,15.593
12.44986,45.64986,9/24/2023,13.76,23.18,0,89,89,2.233796296,12.325
12.44986,45.64986,9/25/2023,11.62,25.39,0,89,89,3.217592593,16.275
12.44986,45.64986,9/26/2023,13.69,26.82,0,89,89,4.212962963,17.81
12.44986,45.64986,9/27/2023,14.07,27.9,0,89,89,4.884259259,17.792
12.44986,45.64986,9/28/2023,13.11,27.72,0,89,89,4.201388889,17.312
12.44986,45.64986,9/29/2023,12.43,28.01,0,89,89,4.12037037,17.694
12.44986,45.64986,9/30/2023,12.56,28.82,0,89,89,4.377777778,14.292
12.44986,45.64986,10/1/2023,13.95,27.14,0,89,89,3.854166667,16.112
12.44986,45.64986,10/2/2023,12.17,26.74,0,89,89,3.310185185,15.642
12.44986,45.64986,10/3/2023,13.39,27.66,0,89,89,2.8125,14.978
12.44986,45.64986,10/4/2023,15.45,25.14,0,89,89,5.266203704,2.875
12.44986,45.64986,10/5/2023,14.5,24.96,0,89,89,4.31712963,15.323
12.44986,45.64986,10/6/2023,12.98,25.17,0,89,89,4.733796296,15.755
12.44986,45.64986,10/7/2023,11.32,26.11,0,89,89,3.553240741,15.603
12.44986,45.64986,10/8/2023,15.03,28.37,0,89,89,3.113425926,12.026
12.44986,45.64986,10/9/2023,13.62,29.4,0,89,89,3.4375,12.473
12.44986,45.64986,10/10/2023,14.68,25.65,0,89,89,3.298611111,9.471
12.44986,45.64986,10/11/2023,13.4,25.49,0,89,89,3.611111111,14.22
12.44986,45.64986,10/12/2023,13.21,25.59,0,89,89,2.604166667,10.89
12.44986,45.64986,10/13/2023,13.26,25.62,0,89,89,2.025462963,8.482
12.44986,45.64986,10/14/2023,14.18,25.96,0,89,89,1.967592593,5.86
12.44986,45.64986,10/15/2023,12.84,23.24,0,89,89,6.354166667,3.943
12.44986,45.64986,10/16/2023,8.58,16.18,0,89,89,4.490740741,12.607
12.44986,45.64986,10/17/2023,7.05,17.38,0,89,89,5.358796296,14.275
12.44986,45.64986,10/18/2023,7.75,14.35,0,89,89,4.270833333,5.275
12.44986,45.64986,10/19/2023,9.97,16.19,16.3,89,89,2.233796296,1.463
12.44986,45.64986,10/20/2023,14.67,23.9,13.3,89,89,2.534722222,3.204
12.44986,45.64986,10/21/2023,13.11,23.57,2.3,89,89,3.136574074,9.252
12.44986,45.64986,10/22/2023,11,22.78,0,89,89,3.18287037,11.261
12.44986,45.64986,10/23/2023,9.92,21.62,0,89,89,3.240740741,10.927
12.44986,45.64986,10/24/2023,13.4,19.64,18.3,89,89,4.050925926,0.7
12.44986,45.64986,10/25/2023,12.64,20.34,6.8,89,89,2.418981481,4.513
12.44986,45.64986,10/26/2023,11.71,19.77,0,89,89,2.511574074,4.054
12.44986,45.64986,10/27/2023,13.57,22.52,3.1,89,89,2.951388889,5.66
12.44986,45.64986,10/28/2023,10.6,20.96,0,89,89,3.726851852,9.116
12.44986,45.64986,10/29/2023,9.82,19.06,0,89,89,2.87037037,3.983
12.44986,45.64986,10/30/2023,12.73,19.96,23.7,89,89,3.159722222,1.203
12.44986,45.64986,10/31/2023,11.12,18.73,13.1,89,89,3.422222222,4.081
12.44986,45.64986,11/1/2023,7.21,17.46,0,89,89,3.958333333,7.193
12.44986,45.64986,11/2/2023,11.34,18.64,29.6,89,89,4.6875,1.172
12.44986,45.64986,11/3/2023,9.28,16.09,22.6,89,89,3.634259259,3.211
12.44986,45.64986,11/4/2023,5.22,15.09,9.2,89,89,4.039351852,10.559
12.44986,45.64986,11/5/2023,8.09,17.75,0,89,89,3.333333333,7.233
12.44986,45.64986,11/6/2023,7.74,18.5,0,89,89,2.974537037,9.593
12.44986,45.64986,11/7/2023,7.06,18.11,0,89,89,3.674768519,9.7415
12.44986,45.64986,11/8/2023,4.74,16.01,0,89,89,3.981481481,10.271
12.44986,45.64986,11/9/2023,4.39,15.41,0,89,89,2.997685185,6.79
12.44986,45.64986,11/10/2023,7.78,12.25,4.5,89,89,2.615740741,4.459
12.44986,45.64986,11/11/2023,3.54,13.1,0,89,89,2.418981481,8.784
12.44986,45.64986,11/12/2023,2.77,12.16,0,89,89,4.351851852,5.373
12.44986,45.64986,11/13/2023,1.62,14.46,0,89,89,3.599537037,7.159
12.44986,45.64986,11/14/2023,6.86,13.88,0,89,89,2.511574074,3.032
12.44986,45.64986,11/15/2023,6.9,15.71,0,89,89,2.337962963,8.889
12.44986,45.64986,11/16/2023,4.4,13.47,0,89,89,4.155092593,5.041
12.44986,45.64986,11/17/2023,5.46,14.99,0,89,89,2.488425926,7.663
12.44986,45.64986,11/18/2023,2.83,13.58,0,89,89,3.993055556,8.133
12.44986,45.64986,11/19/2023,1.64,15.07,0,89,89,3.773148148,6.723
12.44986,45.64986,11/20/2023,4.09,12.72,0,89,89,3.553240741,3.624
12.44986,45.64986,11/21/2023,7.31,10.54,0,89,89,3.668981481,2.026
12.44986,45.64986,11/22/2023,5.57,13.26,0,89,89,3.06712963,7.605
12.44986,45.64986,11/23/2023,2.28,12.54,0,89,89,5.289351852,8.265
12.44986,45.64986,11/24/2023,1.56,12.84,0,89,89,3.634259259,6.135
12.44986,45.64986,11/25/2023,1.1,10.41,0,89,89,3.611111111,9.209
12.44986,45.64986,11/26/2023,0,11.22,0,89,89,3.981481481,8.171
12.44986,45.64986,11/27/2023,-1.43,8.1,0,89,89,3.80787037,5.049
12.44986,45.64986,11/28/2023,1.25,9.95,0,89,89,1.967592593,3.01
12.44986,45.64986,11/29/2023,-0.77,8.92,0,89,89,4.74537037,7.973
12.44986,45.64986,11/30/2023,1,6.16,7.7,89,89,2.966666667,0.717
12.44986,45.64986,12/1/2023,3.82,9.78,14.9,89,89,2.75462963,0.265
12.44986,45.64986,12/2/2023,7.86,13.97,6.7,89,89,3.784722222,3.505
12.44986,45.64986,12/3/2023,-1.04,6.58,0,89,89,3.981481481,7.753
12.44986,45.64986,12/4/2023,-5.55,4.3,4.1,89,89,3.217592593,4.369
12.44986,45.64986,12/5/2023,-1.41,5.85,1.6,89,89,4.305555556,2.105
12.44986,45.64986,12/6/2023,0.09,7.74,0,89,89,3.958333333,4.495
12.44986,45.64986,12/7/2023,-2.44,7.88,0,89,89,3.900462963,7.313
12.44986,45.64986,12/8/2023,-2.52,5.72,0,89,89,3.483796296,4.352
12.44986,45.64986,12/9/2023,0.76,7.49,0,89,89,3.680555556,6.723
12.44986,45.64986,12/10/2023,1.69,8.72,0,89,89,2.372685185,6.727
12.44986,45.64986,12/11/2023,0.02,7.78,0,89,89,3.715277778,2.38
12.44986,45.64986,12/12/2023,2.45,9.21,1.8,89,89,2.881944444,3.103
12.44986,45.64986,12/13/2023,6.19,8.51,6.2,89,89,3.055555556,0.608
12.44986,45.64986,12/14/2023,4.38,9.4,0,89,89,3.80787037,6.542
12.44986,45.64986,12/15/2023,2.62,10.07,0,89,89,3.622685185,7.036
12.44986,45.64986,12/16/2023,-1.49,9.01,0,89,89,3.715277778,6.87
12.44986,45.64986,12/17/2023,-2.35,8,0,89,89,3.449074074,6.851
12.44986,45.64986,12/18/2023,-1.94,10.1,0,89,89,3.553240741,6.864
12.44986,45.64986,12/19/2023,-3.22,10.08,0,89,89,3.796296296,7.042
12.44986,45.64986,12/20/2023,-0.42,7.12,0,89,89,4.386574074,2.153
12.44986,45.64986,12/21/2023,0.81,11.05,0,89,89,3.703703704,4.831
12.44986,45.64986,12/22/2023,3.47,14.02,0,89,89,2.673611111,6.145
12.44986,45.64986,12/23/2023,5.36,16.84,0,89,89,3.958333333,5.978
12.44986,45.64986,12/24/2023,2.96,14.45,0,89,89,4.351851852,3.393
12.44986,45.64986,12/25/2023,2.45,13.95,0,89,89,2.106481481,1.591
12.44986,45.64986,12/26/2023,1.43,12.2,0,89,89,1.018518519,0.992
12.44986,45.64986,12/27/2023,4.59,10.33,0,89,89,1.319444444,1.567
12.44986,45.64986,12/28/2023,1.31,10.5,0,89,89,1.446759259,0.892
12.44986,45.64986,12/29/2023,3.86,12.31,0,89,89,1.30787037,2.103
12.44986,45.64986,12/30/2023,2.75,11.17,0,89,89,2.118055556,2.546
12.44986,45.64986,12/31/2023,3.34,10.56,0,89,89,2.466666667,0.738
12.44986,45.64986,1/1/2024,4.5,10.05,0,89,89,2.858796296,4.816
12.44986,45.64986,1/2/2024,2.45,7.84,0,89,89,3.055555556,3.502
12.44986,45.64986,1/3/2024,3.32,10.67,0,89,89,1.493055556,1.009
12.44986,45.64986,1/4/2024,1.89,12.28,0,89,89,2.152777778,2.936
12.44986,45.64986,1/5/2024,2.91,10.69,4,89,89,4.270833333,3.507
12.44986,45.64986,1/6/2024,5.88,8.75,11.7,89,89,4.583333333,0.397
12.44986,45.64986,1/7/2024,6.32,9.04,17.2,89,89,1.377314815,2.73
12.44986,45.64986,1/8/2024,3.94,8.89,0,89,89,6.006944444,3.913
12.44986,45.64986,1/9/2024,0.03,6.59,0,89,89,6.157407407,7.721
12.44986,45.64986,1/10/2024,-2.42,3.76,0,89,89,5.416666667,6.479
12.44986,45.64986,1/11/2024,-3.4,5.96,0,89,89,4.467592593,7.907
12.44986,45.64986,1/12/2024,-2.38,7.43,0,89,89,5.555555556,7.762
12.44986,45.64986,1/13/2024,-3.29,6.65,0,89,89,3.530092593,7.929
12.44986,45.64986,1/14/2024,-2.56,3.33,0,89,89,2.210648148,3.068
12.44986,45.64986,1/15/2024,-1.02,7.98,0,89,89,1.898148148,3.145
12.44986,45.64986,1/16/2024,-3.97,6.3,0,89,89,5.3125,8.028
12.44986,45.64986,1/17/2024,-0.05,4.54,5.8,89,89,2.546296296,0.981
12.44986,45.64986,1/18/2024,1.86,10.72,5.6,89,89,1.747685185,1.321
12.44986,45.64986,1/19/2024,3.29,6.69,7.9,89,89,4.189814815,1.586
12.44986,45.64986,1/20/2024,-3.93,5.35,0,89,89,3.020833333,9.074
12.44986,45.64986,1/21/2024,-6.16,6.66,0,89,89,4.988425926,8.549
12.44986,45.64986,1/22/2024,-4.7,6.78,0,89,89,3.287037037,7.039
12.44986,45.64986,1/23/2024,-0.86,9.32,0,89,89,4.131944444,8.584
12.44986,45.64986,1/24/2024,-1.38,9.9,0,89,89,3.113425926,4.158
12.44986,45.64986,1/25/2024,-0.27,12.1,0,89,89,3.194444444,7.577
12.44986,45.64986,1/26/2024,-0.76,8.76,0,89,89,2.87037037,8.614
12.44986,45.64986,1/27/2024,-0.05,9.69,0,89,89,3.483796296,9.427
12.44986,45.64986,1/28/2024,-0.7,7.19,0,89,89,4.085648148,9.704
12.44986,45.64986,1/29/2024,-2.67,6.53,0,89,89,3.796296296,10.03
12.44986,45.64986,1/30/2024,-2.71,7.94,0,89,89,3.796296296,10.114
12.44986,45.64986,1/31/2024,-1.98,10.32,0,89,89,2.888888889,8.791
12.44986,45.64986,2/1/2024,-2.1,8.87,0,89,89,2.893518519,4.929
12.44986,45.64986,2/2/2024,-1.63,12.45,0,89,89,3.796296296,9.509
12.44986,45.64986,2/3/2024,-0.27,12.82,0,89,89,2.916666667,6.792
12.44986,45.64986,2/4/2024,0.33,13.03,0,89,89,2.858796296,9.127
12.44986,45.64986,2/5/2024,1.16,12.92,0,89,89,1.574074074,4.432
12.44986,45.64986,2/6/2024,1.22,12.86,0,89,89,1.793981481,1.807
12.44986,45.64986,2/7/2024,5.16,13.25,0,89,89,1.550925926,1.729
12.44986,45.64986,2/8/2024,2.26,13.73,0,89,89,1.597222222,1.846
12.44986,45.64986,2/9/2024,6.85,13,0,89,89,1.747685185,0.816
12.44986,45.64986,2/10/2024,7.78,11.93,2.7,89,89,3.483796296,1.633
12.44986,45.64986,2/11/2024,8.33,12.84,11.4,89,89,3.414351852,1.54
12.44986,45.64986,2/12/2024,5.75,12.57,0,89,89,2.951388889,4.234
12.44986,45.64986,2/13/2024,3.47,13.61,0,89,89,4.016203704,12.29
12.44986,45.64986,2/14/2024,0.53,13.93,0,89,89,3.715277778,11.595
