Site,DateTime,Tmax,Tmin,Precipitation,WindSpeed,RelativeHumidityMax,RelativeHumidityMin,Radiation,Latitude,Longitude
ColliOrientali,2007-09-23,25.38,10.53,0,4.652777778,79,40,17.231,45.64986,12.44986
ColliOrientali,2007-09-24,25.15,10.01,0,4.363425926,88,34,16.091,45.64986,12.44986
ColliOrientali,2007-09-25,22.85,11.81,0,3.80787037,86,39,15.723,45.64986,12.44986
ColliOrientali,2007-09-26,18.21,11.76,24.6,5.694444444,98,68,1.286,45.64986,12.44986
ColliOrientali,2007-09-27,18.23,10.25,28,4.872685185,97,61,10.504,45.64986,12.44986
ColliOrientali,2007-09-28,17.99,10.38,8.6,3.865740741,98,90,4.648,45.64986,12.44986
ColliOrientali,2007-09-29,20.97,10.35,0,4.340277778,98,77,5.685,45.64986,12.44986
ColliOrientali,2007-09-30,21.54,11.12,0,4.033333333,97,54,15.278,45.64986,12.44986
ColliOrientali,2007-10-01,23.98,10.87,0,4.270833333,90,36,15.431,45.64986,12.44986
ColliOrientali,2007-10-02,24.52,11.48,0,4.00462963,90,43,15.023,45.64986,12.44986
ColliOrientali,2007-10-03,24.92,12.04,0,3.460648148,95,46,14.696,45.64986,12.44986
ColliOrientali,2007-10-04,24.33,13.85,0,2.581018519,98,74,5.358,45.64986,12.44986
ColliOrientali,2007-10-05,24,13.69,0,2.511574074,98,63,11.571,45.64986,12.44986
ColliOrientali,2007-10-06,21.42,12.83,11.2,4.756944444,98,74,1.875,45.64986,12.44986
ColliOrientali,2007-10-07,21.84,10.46,0,4.594907407,85,45,14.885,45.64986,12.44986
ColliOrientali,2007-10-08,20.89,8.84,0,4.953703704,84,42,14.7545,45.64986,12.44986
ColliOrientali,2007-10-09,21.17,9.16,0,4.560185185,79,45,13.344,45.64986,12.44986
ColliOrientali,2007-10-10,19.78,10.51,0,5.578703704,73,52,10.482,45.64986,12.44986
ColliOrientali,2007-10-11,20.43,6.68,0,3.240740741,77,57,8.028,45.64986,12.44986
ColliOrientali,2007-10-12,21.53,9.12,0,3.402777778,90,46,12.653,45.64986,12.44986
ColliOrientali,2007-10-13,21.14,9.31,0,3.321759259,86,45,12.968,45.64986,12.44986
ColliOrientali,2007-10-14,18.67,7.18,0,4.571759259,77,42,13.36,45.64986,12.44986
ColliOrientali,2007-10-15,18.82,4.72,0,4.340277778,88,38,13.44,45.64986,12.44986
ColliOrientali,2007-10-16,18.79,4.56,0,3.645833333,98,54,12.229,45.64986,12.44986
ColliOrientali,2007-10-17,18.34,5.42,0,3.240740741,98,62,7.276,45.64986,12.44986
ColliOrientali,2007-10-18,16.94,6.15,4.7,2.731481481,98,74,2.633,45.64986,12.44986
